id;stundenplan_id;datum;status;thema;hausaufgaben;vertretungslehrer_id;tatsaechlicher_raum_id;tatsaechliche_stunde;ist_klausur;notiz
570;1384;2026-08-04;vertretung;;;52;;;0;
571;1386;2026-08-04;gehalten;;;;;;0;
572;1387;2026-08-04;gehalten;;;;;;0;
573;1389;2026-08-04;gehalten;;;;;;0;
574;1390;2026-08-04;vertretung;;;44;;;0;
575;1;2026-08-05;gehalten;;;;;;0;
576;2;2026-08-05;gehalten;;;;;;0;
577;3;2026-08-05;entfallen;;;;;;0;
578;4;2026-08-05;gehalten;;;;;;0;
579;5;2026-08-05;gehalten;;;;;;0;
580;6;2026-08-05;gehalten;;;;;;0;
581;7;2026-08-05;gehalten;;;;;;0;
582;8;2026-08-05;gehalten;;;;;;0;
583;21;2026-08-05;gehalten;;;;;;0;
584;34;2026-08-05;gehalten;;;;;;0;
585;41;2026-08-05;vertretung;;;21;;;0;
586;42;2026-08-05;gehalten;;;;;;0;
587;60;2026-08-05;gehalten;;;;;;0;
588;61;2026-08-05;gehalten;;;;;;0;
589;65;2026-08-05;gehalten;;;;;;0;
590;66;2026-08-05;gehalten;;;;;;0;
591;78;2026-08-05;gehalten;;;;;;0;
592;79;2026-08-05;gehalten;;;;;;0;
593;95;2026-08-05;gehalten;;;;;;0;
594;96;2026-08-05;gehalten;;;;;;0;
595;99;2026-08-05;gehalten;;;;;;0;
596;100;2026-08-05;gehalten;;;;;;0;
597;119;2026-08-05;gehalten;;;;;;0;
598;120;2026-08-05;gehalten;;;;;;0;
599;121;2026-08-05;gehalten;;;;;;0;
600;122;2026-08-05;gehalten;;;;;;0;
601;123;2026-08-05;gehalten;;;;;;0;
602;124;2026-08-05;gehalten;;;;;;0;
603;125;2026-08-05;entfallen;;;;;;0;
604;126;2026-08-05;gehalten;;;;;;0;
605;133;2026-08-05;gehalten;;;;;;0;
606;134;2026-08-05;gehalten;;;;;;0;
607;163;2026-08-05;gehalten;;;;;;0;
608;164;2026-08-05;entfallen;;;;;;0;
609;165;2026-08-05;gehalten;;;;;;0;
610;166;2026-08-05;gehalten;;;;;;0;
611;187;2026-08-05;gehalten;;;;;;0;
612;188;2026-08-05;gehalten;;;;;;0;
613;195;2026-08-05;gehalten;;;;;;0;
614;208;2026-08-05;gehalten;;;;;;0;
615;219;2026-08-05;gehalten;;;;;;1;
616;220;2026-08-05;gehalten;;;;;;0;
617;221;2026-08-05;gehalten;;;;;;0;
618;222;2026-08-05;gehalten;;;;;;0;
619;237;2026-08-05;gehalten;;;;;;0;
620;238;2026-08-05;entfallen;;;;;;0;
621;239;2026-08-05;gehalten;;;;;;0;
622;240;2026-08-05;gehalten;;;;;;0;
623;241;2026-08-05;gehalten;;;;;;0;
624;242;2026-08-05;gehalten;;;;;;0;
625;264;2026-08-05;gehalten;;;;;;0;
626;265;2026-08-05;gehalten;;;;;;0;
627;272;2026-08-05;gehalten;;;;;;0;
628;273;2026-08-05;gehalten;;;;;;0;
629;277;2026-08-05;gehalten;;;;;;0;
630;278;2026-08-05;gehalten;;;;;;0;
631;302;2026-08-05;gehalten;;;;;;0;
632;303;2026-08-05;gehalten;;;;;;0;
633;322;2026-08-05;gehalten;;;;;;0;
634;323;2026-08-05;gehalten;;;;;;0;
635;333;2026-08-05;gehalten;;;;;;0;
636;334;2026-08-05;gehalten;;;;;;0;
637;335;2026-08-05;gehalten;;;;;;0;
638;336;2026-08-05;gehalten;;;;;;0;
639;352;2026-08-05;gehalten;;;;;;0;
640;353;2026-08-05;gehalten;;;;;;0;
641;354;2026-08-05;gehalten;;;;;;0;
642;355;2026-08-05;gehalten;;;;;;0;
643;356;2026-08-05;gehalten;;;;;;0;
644;357;2026-08-05;gehalten;;;;;;0;
645;373;2026-08-05;gehalten;;;;;;0;
646;374;2026-08-05;entfallen;;;;;;0;
647;389;2026-08-05;gehalten;;;;;;0;
648;390;2026-08-05;gehalten;;;;;;0;
649;392;2026-08-05;gehalten;;;;;;0;
650;393;2026-08-05;gehalten;;;;;;0;
651;400;2026-08-05;gehalten;;;;;;0;
652;401;2026-08-05;gehalten;;;;;;0;
653;419;2026-08-05;gehalten;;;;;;0;
654;420;2026-08-05;gehalten;;;;;;0;
655;425;2026-08-05;gehalten;;;;;;0;
656;426;2026-08-05;gehalten;;;;;;0;
657;448;2026-08-05;gehalten;;;;;;0;
658;449;2026-08-05;gehalten;;;;;;0;
659;456;2026-08-05;entfallen;;;;;;0;
660;457;2026-08-05;gehalten;;;;;;0;
661;467;2026-08-05;gehalten;;;;;;0;
662;468;2026-08-05;gehalten;;;;;;0;
663;469;2026-08-05;gehalten;;;;;;0;
664;470;2026-08-05;gehalten;;;;;;0;
665;471;2026-08-05;gehalten;;;;;;0;
666;472;2026-08-05;gehalten;;;;;;0;
667;496;2026-08-05;gehalten;;;;;;0;
668;497;2026-08-05;gehalten;;;;;;0;
669;519;2026-08-05;gehalten;;;;;;0;
670;520;2026-08-05;gehalten;;;;;;0;
671;526;2026-08-05;entfallen;;;;;;0;
672;527;2026-08-05;gehalten;;;;;;0;
673;534;2026-08-05;gehalten;;;;;;0;
674;535;2026-08-05;vertretung;;;21;;;0;
675;540;2026-08-05;gehalten;;;;;;0;
676;541;2026-08-05;gehalten;;;;;;0;
677;565;2026-08-05;gehalten;;;;;;0;
678;566;2026-08-05;gehalten;;;;;;0;
679;572;2026-08-05;gehalten;;;;;;0;
680;573;2026-08-05;gehalten;;;;;;0;
681;578;2026-08-05;gehalten;;;;;;0;
682;579;2026-08-05;gehalten;;;;;;0;
683;580;2026-08-05;gehalten;;;;;;0;
684;581;2026-08-05;gehalten;;;;;;0;
685;582;2026-08-05;gehalten;;;;;;0;
686;583;2026-08-05;gehalten;;;;;;0;
687;599;2026-08-05;gehalten;;;;;;0;
688;600;2026-08-05;gehalten;;;;;;0;
689;607;2026-08-05;gehalten;;;;;;0;
690;608;2026-08-05;gehalten;;;;;;0;
691;626;2026-08-05;gehalten;;;;;;0;
692;627;2026-08-05;gehalten;;;;;;1;
693;637;2026-08-05;gehalten;;;;;;0;
694;638;2026-08-05;gehalten;;;;;;0;
695;645;2026-08-05;gehalten;;;;;;0;
696;646;2026-08-05;gehalten;;;;;;0;
697;684;2026-08-05;gehalten;;;;;;0;
698;685;2026-08-05;gehalten;;;;;;0;
699;687;2026-08-05;gehalten;;;;;;0;
700;688;2026-08-05;gehalten;;;;;;0;
701;690;2026-08-05;gehalten;;;;;;0;
702;691;2026-08-05;gehalten;;;;;;0;
703;711;2026-08-05;gehalten;;;;;;0;
704;712;2026-08-05;gehalten;;;;;;0;
705;714;2026-08-05;gehalten;;;;;;0;
706;715;2026-08-05;gehalten;;;;;;0;
707;717;2026-08-05;gehalten;;;;;;0;
708;718;2026-08-05;gehalten;;;;;;0;
709;738;2026-08-05;gehalten;;;;;;0;
710;739;2026-08-05;gehalten;;;;;;0;
711;741;2026-08-05;gehalten;;;;;;0;
712;742;2026-08-05;gehalten;;;;;;0;
713;744;2026-08-05;gehalten;;;;;;0;
714;745;2026-08-05;gehalten;;;;;;0;
715;765;2026-08-05;gehalten;;;;;;0;
716;766;2026-08-05;gehalten;;;;;;0;
717;768;2026-08-05;gehalten;;;;;;0;
718;769;2026-08-05;gehalten;;;;;;0;
719;771;2026-08-05;gehalten;;;;;;0;
720;772;2026-08-05;gehalten;;;;;;0;
721;792;2026-08-05;gehalten;;;;;;0;
722;793;2026-08-05;gehalten;;;;;;0;
723;795;2026-08-05;gehalten;;;;;;0;
724;796;2026-08-05;gehalten;;;;;;0;
725;798;2026-08-05;gehalten;;;;;;0;
726;799;2026-08-05;gehalten;;;;;;0;
727;827;2026-08-05;gehalten;;;;;;0;
728;828;2026-08-05;gehalten;;;;;;1;
729;837;2026-08-05;entfallen;;;;;;0;
730;838;2026-08-05;gehalten;;;;;;0;
731;847;2026-08-05;gehalten;;;;;;0;
732;848;2026-08-05;gehalten;;;;;;0;
733;857;2026-08-05;gehalten;;;;;;0;
734;858;2026-08-05;gehalten;;;;;;0;
735;868;2026-08-05;gehalten;;;;;;0;
736;869;2026-08-05;gehalten;;;;;;0;
737;871;2026-08-05;gehalten;;;;;;0;
738;872;2026-08-05;gehalten;;;;;;0;
739;874;2026-08-05;gehalten;;;;;;0;
740;875;2026-08-05;gehalten;;;;;;0;
741;882;2026-08-05;gehalten;;;;;;0;
742;883;2026-08-05;gehalten;;;;;;0;
743;892;2026-08-05;gehalten;;;;;;0;
744;893;2026-08-05;gehalten;;;;;;1;
745;902;2026-08-05;gehalten;;;;;;0;
746;903;2026-08-05;gehalten;;;;;;0;
747;912;2026-08-05;vertretung;;;18;;;0;
748;913;2026-08-05;gehalten;;;;;;0;
749;937;2026-08-05;gehalten;;;;;;0;
750;938;2026-08-05;gehalten;;;;;;0;
751;947;2026-08-05;gehalten;;;;;;0;
752;948;2026-08-05;gehalten;;;;;;0;
753;957;2026-08-05;gehalten;;;;;;0;
754;958;2026-08-05;gehalten;;;;;;0;
755;967;2026-08-05;gehalten;;;;;;0;
756;968;2026-08-05;vertretung;;;26;;;0;
757;975;2026-08-05;entfallen;;;;;;0;
758;976;2026-08-05;gehalten;;;;;;0;
759;978;2026-08-05;gehalten;;;;;;0;
760;979;2026-08-05;gehalten;;;;;;0;
761;981;2026-08-05;gehalten;;;;;;0;
762;982;2026-08-05;gehalten;;;;;;0;
763;998;2026-08-05;gehalten;;;;;;0;
764;999;2026-08-05;vertretung;;;24;;;0;
765;1008;2026-08-05;gehalten;;;;;;0;
766;1009;2026-08-05;gehalten;;;;;;0;
767;1018;2026-08-05;gehalten;;;;;;0;
768;1019;2026-08-05;gehalten;;;;;;0;
769;1028;2026-08-05;gehalten;;;;;;1;
770;1029;2026-08-05;gehalten;;;;;;0;
771;1044;2026-08-05;gehalten;;;;;;1;
772;1045;2026-08-05;gehalten;;;;;;0;
773;1054;2026-08-05;gehalten;;;;;;0;
774;1055;2026-08-05;gehalten;;;;;;0;
775;1064;2026-08-05;gehalten;;;;;;0;
776;1065;2026-08-05;gehalten;;;;;;0;
777;1074;2026-08-05;gehalten;;;;;;0;
778;1075;2026-08-05;gehalten;;;;;;0;
779;1082;2026-08-05;gehalten;;;;;;0;
780;1083;2026-08-05;gehalten;;;;;;0;
781;1085;2026-08-05;gehalten;;;;;;0;
782;1086;2026-08-05;gehalten;;;;;;0;
783;1088;2026-08-05;gehalten;;;;;;0;
784;1089;2026-08-05;gehalten;;;;;;0;
785;1109;2026-08-05;gehalten;;;;;;0;
786;1110;2026-08-05;gehalten;;;;;;0;
787;1112;2026-08-05;gehalten;;;;;;0;
788;1113;2026-08-05;gehalten;;;;;;0;
789;1115;2026-08-05;gehalten;;;;;;0;
790;1116;2026-08-05;gehalten;;;;;;0;
791;1135;2026-08-05;gehalten;;;;;;0;
792;1136;2026-08-05;gehalten;;;;;;0;
793;1145;2026-08-05;entfallen;;;;;;0;
794;1146;2026-08-05;gehalten;;;;;;0;
795;1155;2026-08-05;gehalten;;;;;;0;
796;1156;2026-08-05;gehalten;;;;;;0;
797;1165;2026-08-05;gehalten;;;;;;0;
798;1166;2026-08-05;gehalten;;;;;;0;
799;1171;2026-08-05;gehalten;;;;;;0;
800;1172;2026-08-05;gehalten;;;;;;0;
801;1174;2026-08-05;gehalten;;;;;;0;
802;1175;2026-08-05;gehalten;;;;;;0;
803;1177;2026-08-05;gehalten;;;;;;0;
804;1178;2026-08-05;gehalten;;;;;;0;
805;1190;2026-08-05;gehalten;;;;;;0;
806;1191;2026-08-05;gehalten;;;;;;0;
807;1200;2026-08-05;gehalten;;;;;;0;
808;1201;2026-08-05;gehalten;;;;;;0;
809;1210;2026-08-05;gehalten;;;;;;0;
810;1211;2026-08-05;gehalten;;;;;;0;
811;1235;2026-08-05;gehalten;;;;;;0;
812;1236;2026-08-05;gehalten;;;;;;0;
813;1245;2026-08-05;gehalten;;;;;;0;
814;1246;2026-08-05;entfallen;;;;;;0;
815;1255;2026-08-05;gehalten;;;;;;0;
816;1256;2026-08-05;gehalten;;;;;;0;
817;1265;2026-08-05;gehalten;;;;;;0;
818;1266;2026-08-05;gehalten;;;;;;0;
819;1268;2026-08-05;gehalten;;;;;;0;
820;1269;2026-08-05;gehalten;;;;;;0;
821;1271;2026-08-05;gehalten;;;;;;0;
822;1272;2026-08-05;gehalten;;;;;;0;
823;1274;2026-08-05;gehalten;;;;;;0;
824;1275;2026-08-05;gehalten;;;;;;0;
825;1296;2026-08-05;gehalten;;;;;;0;
826;1297;2026-08-05;gehalten;;;;;;0;
827;1306;2026-08-05;gehalten;;;;;;0;
828;1307;2026-08-05;gehalten;;;;;;1;
829;1316;2026-08-05;gehalten;;;;;;1;
830;1317;2026-08-05;gehalten;;;;;;0;
831;1332;2026-08-05;gehalten;;;;;;0;
832;1333;2026-08-05;gehalten;;;;;;0;
833;1342;2026-08-05;gehalten;;;;;;1;
834;1343;2026-08-05;gehalten;;;;;;0;
835;1352;2026-08-05;gehalten;;;;;;0;
836;1353;2026-08-05;gehalten;;;;;;0;
837;1362;2026-08-05;gehalten;;;;;;0;
838;1363;2026-08-05;gehalten;;;;;;0;
839;1365;2026-08-05;gehalten;;;;;;0;
840;1366;2026-08-05;gehalten;;;;;;0;
841;1368;2026-08-05;gehalten;;;;;;0;
842;1369;2026-08-05;gehalten;;;;;;0;
843;1371;2026-08-05;gehalten;;;;;;0;
844;1372;2026-08-05;gehalten;;;;;;0;
845;1392;2026-08-05;gehalten;;;;;;0;
846;1393;2026-08-05;gehalten;;;;;;0;
847;1395;2026-08-05;gehalten;;;;;;0;
848;1396;2026-08-05;gehalten;;;;;;0;
849;1398;2026-08-05;gehalten;;;;;;0;
850;1399;2026-08-05;gehalten;;;;;;0;
851;9;2026-08-06;gehalten;;;;;;0;
852;10;2026-08-06;gehalten;;;;;;0;
853;17;2026-08-06;gehalten;;;;;;0;
854;18;2026-08-06;gehalten;;;;;;0;
855;22;2026-08-06;gehalten;;;;;;0;
856;23;2026-08-06;gehalten;;;;;;0;
857;47;2026-08-06;vertretung;;;40;;;0;
858;48;2026-08-06;gehalten;;;;;;0;
859;50;2026-08-06;gehalten;;;;;;0;
860;51;2026-08-06;gehalten;;;;;;0;
861;58;2026-08-06;gehalten;;;;;;0;
862;59;2026-08-06;gehalten;;;;;;0;
863;63;2026-08-06;gehalten;;;;;;0;
864;64;2026-08-06;gehalten;;;;;;0;
865;75;2026-08-06;gehalten;;;;;;0;
866;76;2026-08-06;gehalten;;;;;;0;
867;82;2026-08-06;gehalten;;;;;;0;
868;83;2026-08-06;gehalten;;;;;;0;
869;93;2026-08-06;gehalten;;;;;;0;
870;94;2026-08-06;gehalten;;;;;;0;
871;97;2026-08-06;gehalten;;;;;;0;
872;98;2026-08-06;gehalten;;;;;;0;
873;114;2026-08-06;gehalten;;;;;;0;
874;115;2026-08-06;gehalten;;;;;;0;
875;129;2026-08-06;gehalten;;;;;;0;
876;130;2026-08-06;gehalten;;;;;;0;
877;144;2026-08-06;gehalten;;;;;;0;
878;145;2026-08-06;gehalten;;;;;;0;
879;148;2026-08-06;vertretung;;;56;;;0;
880;149;2026-08-06;gehalten;;;;;;0;
881;157;2026-08-06;gehalten;;;;;;0;
882;158;2026-08-06;gehalten;;;;;;0;
883;172;2026-08-06;gehalten;;;;;;0;
884;173;2026-08-06;gehalten;;;;;;0;
885;176;2026-08-06;gehalten;;;;;;0;
886;177;2026-08-06;entfallen;;;;;;0;
887;181;2026-08-06;gehalten;;;;;;0;
888;182;2026-08-06;gehalten;;;;;;0;
889;191;2026-08-06;gehalten;;;;;;0;
890;192;2026-08-06;gehalten;;;;;;0;
891;198;2026-08-06;gehalten;;;;;;0;
892;199;2026-08-06;gehalten;;;;;;0;
893;213;2026-08-06;entfallen;;;;;;0;
894;214;2026-08-06;gehalten;;;;;;0;
895;228;2026-08-06;gehalten;;;;;;1;
896;229;2026-08-06;gehalten;;;;;;0;
897;230;2026-08-06;gehalten;;;;;;0;
898;231;2026-08-06;gehalten;;;;;;0;
899;243;2026-08-06;gehalten;;;;;;0;
900;244;2026-08-06;gehalten;;;;;;0;
901;246;2026-08-06;gehalten;;;;;;0;
902;247;2026-08-06;vertretung;;;27;;;0;
903;249;2026-08-06;gehalten;;;;;;0;
904;250;2026-08-06;gehalten;;;;;;0;
905;256;2026-08-06;gehalten;;;;;;0;
906;257;2026-08-06;gehalten;;;;;;0;
907;262;2026-08-06;gehalten;;;;;;0;
908;263;2026-08-06;gehalten;;;;;;0;
909;270;2026-08-06;entfallen;;;;;;0;
910;271;2026-08-06;gehalten;;;;;;0;
911;287;2026-08-06;gehalten;;;;;;0;
912;288;2026-08-06;gehalten;;;;;;0;
913;295;2026-08-06;gehalten;;;;;;0;
914;296;2026-08-06;gehalten;;;;;;0;
915;299;2026-08-06;gehalten;;;;;;0;
916;300;2026-08-06;gehalten;;;;;;0;
917;304;2026-08-06;gehalten;;;;;;0;
918;305;2026-08-06;gehalten;;;;;;0;
919;308;2026-08-06;gehalten;;;;;;0;
920;309;2026-08-06;gehalten;;;;;;0;
921;312;2026-08-06;gehalten;;;;;;0;
922;313;2026-08-06;gehalten;;;;;;0;
923;329;2026-08-06;gehalten;;;;;;0;
924;330;2026-08-06;gehalten;;;;;;0;
925;331;2026-08-06;gehalten;;;;;;0;
926;332;2026-08-06;gehalten;;;;;;0;
927;347;2026-08-06;gehalten;;;;;;0;
928;348;2026-08-06;gehalten;;;;;;0;
929;358;2026-08-06;gehalten;;;;;;0;
930;359;2026-08-06;gehalten;;;;;;0;
931;361;2026-08-06;gehalten;;;;;;0;
932;362;2026-08-06;gehalten;;;;;;0;
933;364;2026-08-06;gehalten;;;;;;0;
934;365;2026-08-06;gehalten;;;;;;0;
935;367;2026-08-06;gehalten;;;;;;0;
936;368;2026-08-06;gehalten;;;;;;0;
937;381;2026-08-06;gehalten;;;;;;0;
938;382;2026-08-06;gehalten;;;;;;0;
939;383;2026-08-06;gehalten;;;;;;0;
940;384;2026-08-06;gehalten;;;;;;0;
941;394;2026-08-06;gehalten;;;;;;0;
942;395;2026-08-06;gehalten;;;;;;1;
943;398;2026-08-06;vertretung;;;12;;;0;
944;399;2026-08-06;gehalten;;;;;;0;
945;402;2026-08-06;gehalten;;;;;;0;
946;403;2026-08-06;entfallen;;;;;;0;
947;427;2026-08-06;gehalten;;;;;;0;
948;428;2026-08-06;gehalten;;;;;;0;
949;431;2026-08-06;gehalten;;;;;;0;
950;432;2026-08-06;gehalten;;;;;;0;
951;444;2026-08-06;gehalten;;;;;;0;
952;445;2026-08-06;gehalten;;;;;;0;
953;452;2026-08-06;gehalten;;;;;;0;
954;453;2026-08-06;gehalten;;;;;;0;
955;462;2026-08-06;gehalten;;;;;;0;
956;463;2026-08-06;gehalten;;;;;;0;
957;473;2026-08-06;gehalten;;;;;;0;
958;474;2026-08-06;gehalten;;;;;;0;
959;476;2026-08-06;entfallen;;;;;;0;
960;477;2026-08-06;gehalten;;;;;;0;
961;479;2026-08-06;gehalten;;;;;;0;
962;480;2026-08-06;gehalten;;;;;;0;
963;486;2026-08-06;gehalten;;;;;;0;
964;487;2026-08-06;gehalten;;;;;;0;
965;494;2026-08-06;gehalten;;;;;;0;
966;495;2026-08-06;gehalten;;;;;;0;
967;505;2026-08-06;gehalten;;;;;;0;
968;506;2026-08-06;gehalten;;;;;;0;
969;513;2026-08-06;gehalten;;;;;;0;
970;514;2026-08-06;gehalten;;;;;;0;
971;524;2026-08-06;entfallen;;;;;;0;
972;525;2026-08-06;gehalten;;;;;;0;
973;528;2026-08-06;gehalten;;;;;;0;
974;529;2026-08-06;vertretung;;;13;;;0;
975;538;2026-08-06;gehalten;;;;;;0;
976;539;2026-08-06;gehalten;;;;;;0;
977;551;2026-08-06;gehalten;;;;;;0;
978;552;2026-08-06;gehalten;;;;;;0;
979;553;2026-08-06;gehalten;;;;;;0;
980;554;2026-08-06;gehalten;;;;;;0;
981;557;2026-08-06;gehalten;;;;;;0;
982;558;2026-08-06;gehalten;;;;;;0;
983;570;2026-08-06;gehalten;;;;;;0;
984;571;2026-08-06;gehalten;;;;;;0;
985;574;2026-08-06;gehalten;;;;;;0;
986;575;2026-08-06;gehalten;;;;;;0;
987;584;2026-08-06;gehalten;;;;;;0;
988;585;2026-08-06;gehalten;;;;;;0;
989;587;2026-08-06;gehalten;;;;;;0;
990;588;2026-08-06;gehalten;;;;;;0;
991;590;2026-08-06;gehalten;;;;;;0;
992;591;2026-08-06;gehalten;;;;;;0;
993;609;2026-08-06;gehalten;;;;;;0;
994;610;2026-08-06;gehalten;;;;;;0;
995;614;2026-08-06;gehalten;;;;;;0;
996;615;2026-08-06;gehalten;;;;;;0;
997;622;2026-08-06;gehalten;;;;;;0;
998;623;2026-08-06;gehalten;;;;;;0;
999;632;2026-08-06;gehalten;;;;;;0;
1000;633;2026-08-06;gehalten;;;;;;0;
1001;651;2026-08-06;gehalten;;;;;;0;
1002;652;2026-08-06;gehalten;;;;;;0;
1003;658;2026-08-06;gehalten;;;;;;0;
1004;659;2026-08-06;gehalten;;;;;;0;
1005;660;2026-08-06;gehalten;;;;;;0;
1006;661;2026-08-06;gehalten;;;;;;0;
1007;668;2026-08-06;entfallen;;;;;;0;
1008;671;2026-08-06;gehalten;;;;;;0;
1009;674;2026-08-06;gehalten;;;;;;0;
1010;695;2026-08-06;gehalten;;;;;;0;
1011;698;2026-08-06;gehalten;;;;;;0;
1012;701;2026-08-06;gehalten;;;;;;0;
1013;722;2026-08-06;gehalten;;;;;;0;
1014;725;2026-08-06;gehalten;;;;;;0;
1015;728;2026-08-06;gehalten;;;;;;0;
1016;749;2026-08-06;gehalten;;;;;;0;
1017;752;2026-08-06;gehalten;;;;;;0;
1018;755;2026-08-06;gehalten;;;;;;0;
1019;776;2026-08-06;gehalten;;;;;;0;
1020;779;2026-08-06;gehalten;;;;;;0;
1021;782;2026-08-06;gehalten;;;;;;0;
1022;803;2026-08-06;gehalten;;;;;;0;
1023;806;2026-08-06;gehalten;;;;;;0;
1024;809;2026-08-06;vertretung;;;47;;;0;
1025;812;2026-08-06;gehalten;;;;;;0;
1026;815;2026-08-06;gehalten;;;;;;0;
1027;818;2026-08-06;gehalten;;;;;;0;
1028;832;2026-08-06;entfallen;;;;;;0;
1029;833;2026-08-06;gehalten;;;;;;0;
1030;842;2026-08-06;gehalten;;;;;;0;
1031;843;2026-08-06;gehalten;;;;;;0;
1032;852;2026-08-06;gehalten;;;;;;0;
1033;853;2026-08-06;gehalten;;;;;;0;
1034;862;2026-08-06;gehalten;;;;;;0;
1035;863;2026-08-06;gehalten;;;;;;0;
1036;879;2026-08-06;gehalten;;;;;;0;
1037;887;2026-08-06;vertretung;;;40;;;0;
1038;888;2026-08-06;gehalten;;;;;;0;
1039;897;2026-08-06;gehalten;;;;;;0;
1040;898;2026-08-06;gehalten;;;;;;0;
1041;907;2026-08-06;vertretung;;;51;;;0;
1042;908;2026-08-06;gehalten;;;;;;0;
1043;917;2026-08-06;gehalten;;;;;;0;
1044;918;2026-08-06;gehalten;;;;;;0;
1045;922;2026-08-06;gehalten;;;;;;0;
1046;925;2026-08-06;gehalten;;;;;;0;
1047;942;2026-08-06;gehalten;;;;;;0;
1048;943;2026-08-06;gehalten;;;;;;0;
1049;952;2026-08-06;gehalten;;;;;;0;
1050;953;2026-08-06;gehalten;;;;;;0;
1051;962;2026-08-06;gehalten;;;;;;0;
1052;963;2026-08-06;gehalten;;;;;;0;
1053;972;2026-08-06;gehalten;;;;;;0;
1054;973;2026-08-06;gehalten;;;;;;0;
1055;986;2026-08-06;gehalten;;;;;;0;
1056;989;2026-08-06;gehalten;;;;;;0;
1057;992;2026-08-06;gehalten;;;;;;0;
1058;1003;2026-08-06;gehalten;;;;;;0;
1059;1004;2026-08-06;gehalten;;;;;;0;
1060;1013;2026-08-06;gehalten;;;;;;0;
1061;1014;2026-08-06;vertretung;;;55;;;0;
1062;1023;2026-08-06;gehalten;;;;;;0;
1063;1024;2026-08-06;gehalten;;;;;;0;
1064;1033;2026-08-06;gehalten;;;;;;0;
1065;1034;2026-08-06;gehalten;;;;;;0;
1066;1049;2026-08-06;gehalten;;;;;;0;
1067;1050;2026-08-06;gehalten;;;;;;0;
1068;1059;2026-08-06;gehalten;;;;;;0;
1069;1060;2026-08-06;gehalten;;;;;;0;
1070;1069;2026-08-06;gehalten;;;;;;0;
1071;1070;2026-08-06;gehalten;;;;;;0;
1072;1079;2026-08-06;gehalten;;;;;;0;
1073;1080;2026-08-06;entfallen;;;;;;0;
1074;1093;2026-08-06;gehalten;;;;;;0;
1075;1096;2026-08-06;gehalten;;;;;;0;
1076;1099;2026-08-06;gehalten;;;;;;0;
1077;1120;2026-08-06;gehalten;;;;;;1;
1078;1123;2026-08-06;gehalten;;;;;;0;
1079;1126;2026-08-06;gehalten;;;;;;0;
1080;1140;2026-08-06;gehalten;;;;;;0;
1081;1141;2026-08-06;gehalten;;;;;;0;
1082;1150;2026-08-06;gehalten;;;;;;0;
1083;1151;2026-08-06;gehalten;;;;;;0;
1084;1160;2026-08-06;gehalten;;;;;;0;
1085;1161;2026-08-06;gehalten;;;;;;0;
1086;1182;2026-08-06;gehalten;;;;;;0;
1087;1185;2026-08-06;gehalten;;;;;;0;
1088;1186;2026-08-06;gehalten;;;;;;0;
1089;1195;2026-08-06;gehalten;;;;;;0;
1090;1196;2026-08-06;gehalten;;;;;;0;
1091;1205;2026-08-06;gehalten;;;;;;0;
1092;1206;2026-08-06;entfallen;;;;;;0;
1093;1215;2026-08-06;gehalten;;;;;;0;
1094;1216;2026-08-06;gehalten;;;;;;0;
1095;1220;2026-08-06;gehalten;;;;;;0;
1096;1223;2026-08-06;gehalten;;;;;;0;
1097;1240;2026-08-06;gehalten;;;;;;0;
1098;1241;2026-08-06;gehalten;;;;;;0;
1099;1250;2026-08-06;gehalten;;;;;;0;
1100;1251;2026-08-06;gehalten;;;;;;1;
1101;1260;2026-08-06;gehalten;;;;;;0;
1102;1261;2026-08-06;gehalten;;;;;;0;
1103;1279;2026-08-06;gehalten;;;;;;0;
1104;1282;2026-08-06;gehalten;;;;;;0;
1105;1285;2026-08-06;gehalten;;;;;;0;
1106;1291;2026-08-06;entfallen;;;;;;0;
1107;1292;2026-08-06;gehalten;;;;;;0;
1108;1301;2026-08-06;gehalten;;;;;;0;
1109;1302;2026-08-06;gehalten;;;;;;0;
1110;1311;2026-08-06;gehalten;;;;;;0;
1111;1312;2026-08-06;gehalten;;;;;;0;
1112;1321;2026-08-06;gehalten;;;;;;0;
1113;1322;2026-08-06;gehalten;;;;;;0;
1114;1337;2026-08-06;gehalten;;;;;;0;
1115;1338;2026-08-06;gehalten;;;;;;0;
1116;1347;2026-08-06;gehalten;;;;;;0;
1117;1348;2026-08-06;gehalten;;;;;;0;
1118;1357;2026-08-06;gehalten;;;;;;0;
1119;1358;2026-08-06;gehalten;;;;;;1;
1120;1376;2026-08-06;gehalten;;;;;;0;
1121;1379;2026-08-06;gehalten;;;;;;0;
1122;1382;2026-08-06;gehalten;;;;;;1;
1123;13;2026-08-07;gehalten;;;;;;0;
1124;14;2026-08-07;gehalten;;;;;;0;
1125;19;2026-08-07;gehalten;;;;;;0;
1126;20;2026-08-07;gehalten;;;;;;0;
1127;28;2026-08-07;gehalten;;;;;;0;
1128;29;2026-08-07;gehalten;;;;;;0;
1129;39;2026-08-07;gehalten;;;;;;0;
1130;40;2026-08-07;gehalten;;;;;;0;
1131;45;2026-08-07;gehalten;;;;;;0;
1132;46;2026-08-07;gehalten;;;;;;0;
1133;54;2026-08-07;gehalten;;;;;;0;
1134;55;2026-08-07;gehalten;;;;;;0;
1135;69;2026-08-07;vertretung;;;25;;;0;
1136;70;2026-08-07;vertretung;;;70;;;0;
